DataID,Sensor/Actuator Name,Sensor/Actuator Type,Sensor Location,Date of Read,Sensor/Actuator Value
20266,temp1,temp1,Hydroponics farm,06/12/2020 12:31,40
20267,humidity1,humidity1,Hydroponics farm,06/12/2020 12:31,6
20268,temp2,temp2,Hydroponics farm,06/12/2020 12:31,23
20269,humidity2,humidity2,Hydroponics farm,06/12/2020 12:31,98
20270,temp1,temp1,Hydroponics farm,06/12/2020 12:31,36
20271,ldr,ldr,Hydroponics farm,06/12/2020 12:31,746
20272,humidity1,humidity1,Hydroponics farm,06/12/2020 12:31,29
20273,temp2,temp2,Hydroponics farm,06/12/2020 12:31,21
20274,humidity2,humidity2,Hydroponics farm,06/12/2020 12:31,89
20275,temp1,temp1,Hydroponics farm,06/12/2020 12:31,33
20276,humidity1,humidity1,Hydroponics farm,06/12/2020 12:31,14
20277,temp2,temp2,Hydroponics farm,06/12/2020 12:31,21
20278,humidity2,humidity2,Hydroponics farm,06/12/2020 12:31,76
20279,temp1,temp1,Hydroponics farm,06/12/2020 12:31,31
20280,humidity1,humidity1,Hydroponics farm,06/12/2020 12:31,38
20281,temp2,temp2,Hydroponics farm,06/12/2020 12:31,28
20282,humidity2,humidity2,Hydroponics farm,06/12/2020 12:31,50
20283,temp1,temp1,Hydroponics farm,06/12/2020 12:31,33
20284,ldr,ldr,Hydroponics farm,06/12/2020 12:31,356
20285,heater,heater,Hydroponics farm,06/12/2020 12:31,1
20286,pump,pump,Hydroponics farm,06/12/2020 12:31,1
20287,humidity1,humidity1,Hydroponics farm,06/12/2020 12:31,39
20288,temp2,temp2,Hydroponics farm,06/12/2020 12:31,20
20289,humidity2,humidity2,Hydroponics farm,06/12/2020 12:31,63
20290,temp1,temp1,Hydroponics farm,06/12/2020 12:31,39
20291,humidity1,humidity1,Hydroponics farm,06/12/2020 12:31,45
20292,temp2,temp2,Hydroponics farm,06/12/2020 12:31,22
20293,humidity2,humidity2,Hydroponics farm,06/12/2020 12:31,93
20294,temp1,temp1,Hydroponics farm,06/12/2020 12:31,39
20295,humidity1,humidity1,Hydroponics farm,06/12/2020 12:31,58
20296,temp2,temp2,Hydroponics farm,06/12/2020 12:31,29
20297,humidity2,humidity2,Hydroponics farm,06/12/2020 12:31,86
20298,temp1,temp1,Hydroponics farm,06/12/2020 12:31,34
20299,ldr,ldr,Hydroponics farm,06/12/2020 12:31,290
20300,humidity1,humidity1,Hydroponics farm,06/12/2020 12:31,40
20301,temp2,temp2,Hydroponics farm,06/12/2020 12:31,22
20302,humidity2,humidity2,Hydroponics farm,06/12/2020 12:31,43
20303,temp1,temp1,Hydroponics farm,06/12/2020 12:31,31
20304,humidity1,humidity1,Hydroponics farm,06/12/2020 12:31,25
20305,temp2,temp2,Hydroponics farm,06/12/2020 12:31,22
20306,humidity2,humidity2,Hydroponics farm,06/12/2020 12:31,76
20307,temp1,temp1,Hydroponics farm,06/12/2020 12:32,39
20308,heater,heater,Hydroponics farm,06/12/2020 12:32,1
20309,pump,pump,Hydroponics farm,06/12/2020 12:32,1
20310,humidity1,humidity1,Hydroponics farm,06/12/2020 12:32,30
20311,temp2,temp2,Hydroponics farm,06/12/2020 12:32,22
20312,humidity2,humidity2,Hydroponics farm,06/12/2020 12:32,96
20313,temp1,temp1,Hydroponics farm,06/12/2020 12:32,39
20314,ldr,ldr,Hydroponics farm,06/12/2020 12:32,852
20315,humidity1,humidity1,Hydroponics farm,06/12/2020 12:32,58
20316,temp2,temp2,Hydroponics farm,06/12/2020 12:32,28
20317,humidity2,humidity2,Hydroponics farm,06/12/2020 12:32,51
20318,temp1,temp1,Hydroponics farm,06/12/2020 12:32,39
20319,humidity1,humidity1,Hydroponics farm,06/12/2020 12:32,27
20320,temp2,temp2,Hydroponics farm,06/12/2020 12:32,25
20321,humidity2,humidity2,Hydroponics farm,06/12/2020 12:32,62
20322,temp1,temp1,Hydroponics farm,06/12/2020 12:32,35
20323,humidity1,humidity1,Hydroponics farm,06/12/2020 12:32,44
20324,temp2,temp2,Hydroponics farm,06/12/2020 12:32,22
20325,humidity2,humidity2,Hydroponics farm,06/12/2020 12:32,99
20326,temp1,temp1,Hydroponics farm,06/12/2020 12:32,30
20327,ldr,ldr,Hydroponics farm,06/12/2020 12:32,360
20328,humidity1,humidity1,Hydroponics farm,06/12/2020 12:32,27
20329,temp2,temp2,Hydroponics farm,06/12/2020 12:32,27
20330,humidity2,humidity2,Hydroponics farm,06/12/2020 12:32,58
20331,temp1,temp1,Hydroponics farm,06/12/2020 12:32,36
20332,heater,heater,Hydroponics farm,06/12/2020 12:32,1
20333,pump,pump,Hydroponics farm,06/12/2020 12:32,1
20334,humidity1,humidity1,Hydroponics farm,06/12/2020 12:32,53
20335,temp2,temp2,Hydroponics farm,06/12/2020 12:32,26
20336,humidity2,humidity2,Hydroponics farm,06/12/2020 12:32,45
20337,temp1,temp1,Hydroponics farm,06/12/2020 12:32,32
20338,humidity1,humidity1,Hydroponics farm,06/12/2020 12:32,43
20339,temp2,temp2,Hydroponics farm,06/12/2020 12:32,27
20340,humidity2,humidity2,Hydroponics farm,06/12/2020 12:32,47
20341,temp1,temp1,Hydroponics farm,06/12/2020 12:32,33
20342,ldr,ldr,Hydroponics farm,06/12/2020 12:32,211
20343,humidity1,humidity1,Hydroponics farm,06/12/2020 12:32,50
20344,temp2,temp2,Hydroponics farm,06/12/2020 12:32,24
20345,humidity2,humidity2,Hydroponics farm,06/12/2020 12:32,54
20346,temp1,temp1,Hydroponics farm,06/12/2020 12:32,31
20347,humidity1,humidity1,Hydroponics farm,06/12/2020 12:32,37
20348,temp2,temp2,Hydroponics farm,06/12/2020 12:32,26
20349,humidity2,humidity2,Hydroponics farm,06/12/2020 12:32,93
20350,temp1,temp1,Hydroponics farm,06/12/2020 12:32,33
20351,humidity1,humidity1,Hydroponics farm,06/12/2020 12:32,37
20352,temp2,temp2,Hydroponics farm,06/12/2020 12:32,23
20353,humidity2,humidity2,Hydroponics farm,06/12/2020 12:32,74
20354,temp1,temp1,Hydroponics farm,06/12/2020 12:32,36
20355,ldr,ldr,Hydroponics farm,06/12/2020 12:32,737
20356,heater,heater,Hydroponics farm,06/12/2020 12:32,0
20357,pump,pump,Hydroponics farm,06/12/2020 12:32,1
20358,humidity1,humidity1,Hydroponics farm,06/12/2020 12:32,51
20359,temp2,temp2,Hydroponics farm,06/12/2020 12:32,21
20360,humidity2,humidity2,Hydroponics farm,06/12/2020 12:32,79
20361,temp1,temp1,Hydroponics farm,06/12/2020 12:32,33
20362,humidity1,humidity1,Hydroponics farm,06/12/2020 12:32,59
20363,temp2,temp2,Hydroponics farm,06/12/2020 12:32,26
20364,humidity2,humidity2,Hydroponics farm,06/12/2020 12:32,61
20365,temp1,temp1,Hydroponics farm,06/12/2020 12:32,34
20366,humidity1,humidity1,Hydroponics farm,06/12/2020 12:32,11
20367,temp2,temp2,Hydroponics farm,06/12/2020 12:32,22
20368,humidity2,humidity2,Hydroponics farm,06/12/2020 12:32,56
20369,temp1,temp1,Hydroponics farm,06/12/2020 12:32,31
20370,ldr,ldr,Hydroponics farm,06/12/2020 12:32,274
20371,humidity1,humidity1,Hydroponics farm,06/12/2020 12:32,31
20372,temp2,temp2,Hydroponics farm,06/12/2020 12:32,20
20373,humidity2,humidity2,Hydroponics farm,06/12/2020 12:32,55
20374,temp1,temp1,Hydroponics farm,06/12/2020 12:32,34
20375,humidity1,humidity1,Hydroponics farm,06/12/2020 12:32,14
20376,temp2,temp2,Hydroponics farm,06/12/2020 12:32,26
20377,humidity2,humidity2,Hydroponics farm,06/12/2020 12:32,77
20378,temp1,temp1,Hydroponics farm,06/12/2020 12:32,37
20379,heater,heater,Hydroponics farm,06/12/2020 12:32,1
20380,pump,pump,Hydroponics farm,06/12/2020 12:32,0
20381,humidity1,humidity1,Hydroponics farm,06/12/2020 12:32,6
20382,temp2,temp2,Hydroponics farm,06/12/2020 12:32,30
20383,humidity2,humidity2,Hydroponics farm,06/12/2020 12:32,84
20384,temp1,temp1,Hydroponics farm,06/12/2020 12:32,30
20385,ldr,ldr,Hydroponics farm,06/12/2020 12:32,205
20386,humidity1,humidity1,Hydroponics farm,06/12/2020 12:32,20
20387,temp2,temp2,Hydroponics farm,06/12/2020 12:32,28
20388,humidity2,humidity2,Hydroponics farm,06/12/2020 12:32,52
20389,temp1,temp1,Hydroponics farm,06/12/2020 12:32,31
20390,humidity1,humidity1,Hydroponics farm,06/12/2020 12:32,22
20391,temp2,temp2,Hydroponics farm,06/12/2020 12:32,27
20392,humidity2,humidity2,Hydroponics farm,06/12/2020 12:32,80
20393,temp1,temp1,Hydroponics farm,06/12/2020 12:32,35
20394,humidity1,humidity1,Hydroponics farm,06/12/2020 12:32,8
20395,temp2,temp2,Hydroponics farm,06/12/2020 12:32,25
20396,humidity2,humidity2,Hydroponics farm,06/12/2020 12:32,100
20397,temp1,temp1,Hydroponics farm,06/12/2020 12:32,33
20398,ldr,ldr,Hydroponics farm,06/12/2020 12:32,394
20399,humidity1,humidity1,Hydroponics farm,06/12/2020 12:32,48
20400,temp2,temp2,Hydroponics farm,06/12/2020 12:32,30
20401,humidity2,humidity2,Hydroponics farm,06/12/2020 12:32,80
20402,temp1,temp1,Hydroponics farm,06/12/2020 12:32,35
20403,heater,heater,Hydroponics farm,06/12/2020 12:32,1
20404,pump,pump,Hydroponics farm,06/12/2020 12:32,1
20405,humidity1,humidity1,Hydroponics farm,06/12/2020 12:32,17
20406,temp2,temp2,Hydroponics farm,06/12/2020 12:32,23
20407,humidity2,humidity2,Hydroponics farm,06/12/2020 12:32,64
20408,temp1,temp1,Hydroponics farm,06/12/2020 12:32,39
20409,humidity1,humidity1,Hydroponics farm,06/12/2020 12:32,44
20410,temp2,temp2,Hydroponics farm,06/12/2020 12:32,22
20411,humidity2,humidity2,Hydroponics farm,06/12/2020 12:32,70
20412,temp1,temp1,Hydroponics farm,06/12/2020 12:32,39
20413,ldr,ldr,Hydroponics farm,06/12/2020 12:32,947
20414,humidity1,humidity1,Hydroponics farm,06/12/2020 12:32,23
20415,temp2,temp2,Hydroponics farm,06/12/2020 12:32,23
20416,humidity2,humidity2,Hydroponics farm,06/12/2020 12:32,57
20417,temp1,temp1,Hydroponics farm,06/12/2020 12:32,34
20418,humidity1,humidity1,Hydroponics farm,06/12/2020 12:32,21
20419,temp2,temp2,Hydroponics farm,06/12/2020 12:32,20
20420,humidity2,humidity2,Hydroponics farm,06/12/2020 12:32,63
20421,temp1,temp1,Hydroponics farm,06/12/2020 12:32,35
20422,humidity1,humidity1,Hydroponics farm,06/12/2020 12:32,34
20423,temp2,temp2,Hydroponics farm,06/12/2020 12:32,30
20424,humidity2,humidity2,Hydroponics farm,06/12/2020 12:32,79
20425,temp1,temp1,Hydroponics farm,06/12/2020 12:32,37
20426,ldr,ldr,Hydroponics farm,06/12/2020 12:32,713
20427,heater,heater,Hydroponics farm,06/12/2020 12:32,0
20428,pump,pump,Hydroponics farm,06/12/2020 12:32,1
20429,humidity1,humidity1,Hydroponics farm,06/12/2020 12:32,25
20430,temp2,temp2,Hydroponics farm,06/12/2020 12:32,27
20431,humidity2,humidity2,Hydroponics farm,06/12/2020 12:32,41
20432,temp1,temp1,Hydroponics farm,06/12/2020 12:32,35
20433,humidity1,humidity1,Hydroponics farm,06/12/2020 12:32,56
20434,temp2,temp2,Hydroponics farm,06/12/2020 12:32,24
20435,humidity2,humidity2,Hydroponics farm,06/12/2020 12:32,90
20436,temp1,temp1,Hydroponics farm,06/12/2020 12:32,40
20437,humidity1,humidity1,Hydroponics farm,06/12/2020 12:32,22
20438,temp2,temp2,Hydroponics farm,06/12/2020 12:32,30
20439,humidity2,humidity2,Hydroponics farm,06/12/2020 12:32,69
20440,temp1,temp1,Hydroponics farm,06/12/2020 12:32,31
20441,ldr,ldr,Hydroponics farm,06/12/2020 12:32,256
20442,humidity1,humidity1,Hydroponics farm,06/12/2020 12:32,12
20443,temp2,temp2,Hydroponics farm,06/12/2020 12:32,30
20444,humidity2,humidity2,Hydroponics farm,06/12/2020 12:32,90
20445,temp1,temp1,Hydroponics farm,06/12/2020 12:32,38
20446,humidity1,humidity1,Hydroponics farm,06/12/2020 12:32,53
20447,temp2,temp2,Hydroponics farm,06/12/2020 12:32,24
20448,humidity2,humidity2,Hydroponics farm,06/12/2020 12:32,90
20449,temp1,temp1,Hydroponics farm,06/12/2020 12:32,37
20450,heater,heater,Hydroponics farm,06/12/2020 12:32,1
20451,pump,pump,Hydroponics farm,06/12/2020 12:32,1
20452,humidity1,humidity1,Hydroponics farm,06/12/2020 12:32,49
20453,temp2,temp2,Hydroponics farm,06/12/2020 12:32,29
20454,humidity2,humidity2,Hydroponics farm,06/12/2020 12:32,67
20455,temp1,temp1,Hydroponics farm,06/12/2020 12:32,34
20456,ldr,ldr,Hydroponics farm,06/12/2020 12:32,100
20457,humidity1,humidity1,Hydroponics farm,06/12/2020 12:32,21
20458,temp2,temp2,Hydroponics farm,06/12/2020 12:32,22
20459,humidity2,humidity2,Hydroponics farm,06/12/2020 12:32,86
20460,temp1,temp1,Hydroponics farm,06/12/2020 12:32,36
20461,humidity1,humidity1,Hydroponics farm,06/12/2020 12:32,19
20462,temp2,temp2,Hydroponics farm,06/12/2020 12:32,23
20463,humidity2,humidity2,Hydroponics farm,06/12/2020 12:32,91
20464,temp1,temp1,Hydroponics farm,06/12/2020 12:32,38
20465,humidity1,humidity1,Hydroponics farm,06/12/2020 12:32,5
20466,temp2,temp2,Hydroponics farm,06/12/2020 12:32,22
20467,humidity2,humidity2,Hydroponics farm,06/12/2020 12:32,95
20468,temp1,temp1,Hydroponics farm,06/12/2020 12:32,37
20469,ldr,ldr,Hydroponics farm,06/12/2020 12:32,874
20470,humidity1,humidity1,Hydroponics farm,06/12/2020 12:32,10
20471,temp2,temp2,Hydroponics farm,06/12/2020 12:32,29
20472,humidity2,humidity2,Hydroponics farm,06/12/2020 12:32,45
20473,temp1,temp1,Hydroponics farm,06/12/2020 12:32,30
20474,heater,heater,Hydroponics farm,06/12/2020 12:32,0
20475,pump,pump,Hydroponics farm,06/12/2020 12:32,0
20476,humidity1,humidity1,Hydroponics farm,06/12/2020 12:32,44
20477,temp2,temp2,Hydroponics farm,06/12/2020 12:32,25
20478,humidity2,humidity2,Hydroponics farm,06/12/2020 12:32,56
20479,temp1,temp1,Hydroponics farm,06/12/2020 12:32,32
20480,humidity1,humidity1,Hydroponics farm,06/12/2020 12:32,12
20481,temp2,temp2,Hydroponics farm,06/12/2020 12:32,25
20482,humidity2,humidity2,Hydroponics farm,06/12/2020 12:32,78
20483,temp1,temp1,Hydroponics farm,06/12/2020 12:32,38
20484,ldr,ldr,Hydroponics farm,06/12/2020 12:32,940
20485,humidity1,humidity1,Hydroponics farm,06/12/2020 12:32,35
20486,temp2,temp2,Hydroponics farm,06/12/2020 12:32,22
20487,humidity2,humidity2,Hydroponics farm,06/12/2020 12:32,70
20488,temp1,temp1,Hydroponics farm,06/12/2020 12:32,40
20489,humidity1,humidity1,Hydroponics farm,06/12/2020 12:32,49
20490,temp2,temp2,Hydroponics farm,06/12/2020 12:32,24
20491,humidity2,humidity2,Hydroponics farm,06/12/2020 12:32,64
20492,temp1,temp1,Hydroponics farm,06/12/2020 12:32,40
20493,humidity1,humidity1,Hydroponics farm,06/12/2020 12:32,44
20494,temp2,temp2,Hydroponics farm,06/12/2020 12:32,23
20495,humidity2,humidity2,Hydroponics farm,06/12/2020 12:32,98
20496,temp1,temp1,Hydroponics farm,06/12/2020 12:32,32
20497,ldr,ldr,Hydroponics farm,06/12/2020 12:32,310
20498,heater,heater,Hydroponics farm,06/12/2020 12:32,1
20499,pump,pump,Hydroponics farm,06/12/2020 12:32,0
20500,humidity1,humidity1,Hydroponics farm,06/12/2020 12:32,7
20501,temp2,temp2,Hydroponics farm,06/12/2020 12:32,30
20502,humidity2,humidity2,Hydroponics farm,06/12/2020 12:32,90
20503,temp1,temp1,Hydroponics farm,06/12/2020 12:32,37
20504,humidity1,humidity1,Hydroponics farm,06/12/2020 12:32,5
20505,temp2,temp2,Hydroponics farm,06/12/2020 12:32,30
20506,humidity2,humidity2,Hydroponics farm,06/12/2020 12:32,77
20507,temp1,temp1,Hydroponics farm,06/12/2020 12:32,30
20508,humidity1,humidity1,Hydroponics farm,06/12/2020 12:32,36
20509,temp2,temp2,Hydroponics farm,06/12/2020 12:32,24
20510,humidity2,humidity2,Hydroponics farm,06/12/2020 12:32,43
20511,temp1,temp1,Hydroponics farm,06/12/2020 12:32,40
20512,ldr,ldr,Hydroponics farm,06/12/2020 12:32,886
20513,humidity1,humidity1,Hydroponics farm,06/12/2020 12:32,15
20514,temp2,temp2,Hydroponics farm,06/12/2020 12:32,27
20515,humidity2,humidity2,Hydroponics farm,06/12/2020 12:32,53
20516,temp1,temp1,Hydroponics farm,06/12/2020 12:32,30
20517,humidity1,humidity1,Hydroponics farm,06/12/2020 12:32,11
20518,temp2,temp2,Hydroponics farm,06/12/2020 12:32,21
20519,humidity2,humidity2,Hydroponics farm,06/12/2020 12:32,82
20520,temp1,temp1,Hydroponics farm,06/12/2020 12:32,40
20521,heater,heater,Hydroponics farm,06/12/2020 12:32,1
20522,pump,pump,Hydroponics farm,06/12/2020 12:32,0
20523,humidity1,humidity1,Hydroponics farm,06/12/2020 12:32,45
20524,temp2,temp2,Hydroponics farm,06/12/2020 12:32,21
20525,humidity2,humidity2,Hydroponics farm,06/12/2020 12:32,42
20526,temp1,temp1,Hydroponics farm,06/12/2020 12:32,34
20527,ldr,ldr,Hydroponics farm,06/12/2020 12:32,320
20528,humidity1,humidity1,Hydroponics farm,06/12/2020 12:32,54
20529,temp2,temp2,Hydroponics farm,06/12/2020 12:32,20
20530,humidity2,humidity2,Hydroponics farm,06/12/2020 12:32,98
20531,temp1,temp1,Hydroponics farm,06/12/2020 12:32,38
20532,humidity1,humidity1,Hydroponics farm,06/12/2020 12:32,33
20533,temp2,temp2,Hydroponics farm,06/12/2020 12:32,21
20534,humidity2,humidity2,Hydroponics farm,06/12/2020 12:32,68
20535,temp1,temp1,Hydroponics farm,06/12/2020 12:32,39
20536,humidity1,humidity1,Hydroponics farm,06/12/2020 12:32,49
20537,temp2,temp2,Hydroponics farm,06/12/2020 12:32,21
20538,humidity2,humidity2,Hydroponics farm,06/12/2020 12:32,42
20539,temp1,temp1,Hydroponics farm,06/12/2020 12:32,39
20540,ldr,ldr,Hydroponics farm,06/12/2020 12:32,667
20541,humidity1,humidity1,Hydroponics farm,06/12/2020 12:32,49
20542,temp2,temp2,Hydroponics farm,06/12/2020 12:32,29
20543,humidity2,humidity2,Hydroponics farm,06/12/2020 12:32,41
20544,temp1,temp1,Hydroponics farm,06/12/2020 12:32,37
20545,heater,heater,Hydroponics farm,06/12/2020 12:32,1
20546,pump,pump,Hydroponics farm,06/12/2020 12:32,0
20547,humidity1,humidity1,Hydroponics farm,06/12/2020 12:32,43
20548,temp2,temp2,Hydroponics farm,06/12/2020 12:32,22
20549,humidity2,humidity2,Hydroponics farm,06/12/2020 12:32,100
20550,temp1,temp1,Hydroponics farm,06/12/2020 12:32,33
20551,humidity1,humidity1,Hydroponics farm,06/12/2020 12:32,60
20552,temp2,temp2,Hydroponics farm,06/12/2020 12:32,24
20553,humidity2,humidity2,Hydroponics farm,06/12/2020 12:32,40
20554,temp1,temp1,Hydroponics farm,06/12/2020 12:32,36
20555,ldr,ldr,Hydroponics farm,06/12/2020 12:32,805
20556,humidity1,humidity1,Hydroponics farm,06/12/2020 12:32,22
20557,temp2,temp2,Hydroponics farm,06/12/2020 12:32,27
20558,humidity2,humidity2,Hydroponics farm,06/12/2020 12:32,69
20559,temp1,temp1,Hydroponics farm,06/12/2020 12:32,31
20560,humidity1,humidity1,Hydroponics farm,06/12/2020 12:32,11
20561,temp2,temp2,Hydroponics farm,06/12/2020 12:32,25
20562,humidity2,humidity2,Hydroponics farm,06/12/2020 12:32,100
20563,temp1,temp1,Hydroponics farm,06/12/2020 12:32,34
20564,humidity1,humidity1,Hydroponics farm,06/12/2020 12:32,42
20565,temp2,temp2,Hydroponics farm,06/12/2020 12:32,20
20566,humidity2,humidity2,Hydroponics farm,06/12/2020 12:32,50
20567,temp1,temp1,Hydroponics farm,06/12/2020 12:32,32
20568,ldr,ldr,Hydroponics farm,06/12/2020 12:32,111
20569,heater,heater,Hydroponics farm,06/12/2020 12:32,1
20570,pump,pump,Hydroponics farm,06/12/2020 12:32,1
20571,humidity1,humidity1,Hydroponics farm,06/12/2020 12:32,22
20572,temp2,temp2,Hydroponics farm,06/12/2020 12:32,30
20573,humidity2,humidity2,Hydroponics farm,06/12/2020 12:32,43
20574,temp1,temp1,Hydroponics farm,06/12/2020 12:32,40
20575,humidity1,humidity1,Hydroponics farm,06/12/2020 12:32,37
20576,temp2,temp2,Hydroponics farm,06/12/2020 12:32,27
20577,humidity2,humidity2,Hydroponics farm,06/12/2020 12:32,40
20578,temp1,temp1,Hydroponics farm,06/12/2020 12:32,36
20579,humidity1,humidity1,Hydroponics farm,06/12/2020 12:32,44
20580,temp2,temp2,Hydroponics farm,06/12/2020 12:32,21
20581,humidity2,humidity2,Hydroponics farm,06/12/2020 12:32,93
20582,temp1,temp1,Hydroponics farm,06/12/2020 12:32,32
20583,ldr,ldr,Hydroponics farm,06/12/2020 12:32,250
20584,humidity1,humidity1,Hydroponics farm,06/12/2020 12:32,20
20585,temp2,temp2,Hydroponics farm,06/12/2020 12:32,24
20586,humidity2,humidity2,Hydroponics farm,06/12/2020 12:32,95
20587,temp1,temp1,Hydroponics farm,06/12/2020 12:32,34
20588,humidity1,humidity1,Hydroponics farm,06/12/2020 12:32,22
20589,temp2,temp2,Hydroponics farm,06/12/2020 12:32,30
20590,humidity2,humidity2,Hydroponics farm,06/12/2020 12:33,62
20591,temp1,temp1,Hydroponics farm,06/12/2020 12:33,36
20592,heater,heater,Hydroponics farm,06/12/2020 12:33,0
20593,pump,pump,Hydroponics farm,06/12/2020 12:33,1
20594,humidity1,humidity1,Hydroponics farm,06/12/2020 12:33,56
20595,temp2,temp2,Hydroponics farm,06/12/2020 12:33,22
20596,humidity2,humidity2,Hydroponics farm,06/12/2020 12:33,98
20597,temp1,temp1,Hydroponics farm,06/12/2020 12:33,30
20598,ldr,ldr,Hydroponics farm,06/12/2020 12:33,347
20599,humidity1,humidity1,Hydroponics farm,06/12/2020 12:33,28
20600,temp2,temp2,Hydroponics farm,06/12/2020 12:33,28
20601,humidity2,humidity2,Hydroponics farm,06/12/2020 12:33,96
20602,temp1,temp1,Hydroponics farm,06/12/2020 12:33,36
20603,humidity1,humidity1,Hydroponics farm,06/12/2020 12:33,47
20604,temp2,temp2,Hydroponics farm,06/12/2020 12:33,25
20605,humidity2,humidity2,Hydroponics farm,06/12/2020 12:33,96
20606,temp1,temp1,Hydroponics farm,06/12/2020 12:33,36
20607,humidity1,humidity1,Hydroponics farm,06/12/2020 12:33,12
20608,temp2,temp2,Hydroponics farm,06/12/2020 12:33,27
20609,humidity2,humidity2,Hydroponics farm,06/12/2020 12:33,62
20610,temp1,temp1,Hydroponics farm,06/12/2020 12:33,39
20611,ldr,ldr,Hydroponics farm,06/12/2020 12:33,799
20612,humidity1,humidity1,Hydroponics farm,06/12/2020 12:33,59
20613,temp2,temp2,Hydroponics farm,06/12/2020 12:33,21
